user_id,recipe_id,date,rating,review,,
475932,822,2008-08-05,5,"I made these cookies 3 days ago and they're still good. If I weren't on a diet they'd be all gone. Great recipe. I used carrot cake mix, white chocolate chips, and crushed walnuts. Yum!",,
465080,822,2008-11-19,5,Excellent recipe!  I erroneously first reviewed recipe #15559 instead of this one.  Normally I like to try the earliest version of a recipe on 'zaar as the duplicates make for more work when sifting through recipes.  These cookies are wonderful with 3/4-1 cup of chips.  Thank you for posting!,,
369264,822,2008-12-23,5,"Yummy cookies!  I have used all kinds of cake mixes with this recipe and all are good.... most recently, I made this with the rainbow chip kind of cake mix for my dd. :)  Very good!  Thanks",,
585075,822,2008-12-26,5,"This was exactly what I needed this morning!! I was taking lunch over to our friends that are moving and I needed a quick, easy, delious cookie recipe. And one that I had all of the ingredients for! I found this one and it was perfect. I made one batch of orange cookies drizzled with an orange glaze and one batch of chocolate with white and semi sweet chips. They were so good. This is now my favorite cookie recipe. I can hardly wait to try some of the other flavors.
 Thanks for sharing!!
         Melissa",,
67656,822,2008-12-30,5,Made this several times and have forgotten to post a review until now.  The cookies are just delicious and so easy to assemble.  I often do half batches and have done a range of combinations; today's was a double fudge cake mix with peppermint extract and chocolate chips and crushed peppermints.  Thanks Marg.,,
255179,822,2009-01-22,3,"These are oaky. A fast, easy recipe for sure...but not nearly as good as a real, homemade cookie.  Was a way to experiment with cake mixes but I'll stick to making cakes with them and make cookies the old fashioned way.",,
169430,822,2009-01-23,5,"Wow! without a doubt this made some of the best cookies ever. I used a Butter Pecan cake mix and included the chopped pecans. Mine baked for 13 mins on convection @ 325F and couldn't have turned out more perfect. They are crisp but not hard and the center has a chewy soft toohfullness that is so favored in this house. Simple with a capital S, I had 30 large beautiful cookies in almost no time. If you make these you won't have them around for long!",,
1159075,822,2009-02-25,5,these are always so soft! tonight was chocolate cake mix with white chips but I have had lemon with powered sugar which are great! thanks just the recipe I was looking for!,,
809739,822,2009-03-07,5,"I made these on a day when I was craving cookies, but didn't feel like driving to the bakery, or making a mess in the kitchen.  I admit I was skeptical about the cake mix factor, but wow, these were great.  I used triple chocolate cake mix, and they were super moist and delicious.  It took about ten minutes from opening the cake mix to pulling the cookies out of the oven. Thanks!",,
331817,822,2009-03-24,5,"Great recipe!  I am so glad to have this idea in my head so whenever I need to make quick cookies and have a cake mix, I am good to go!  I used an orange supreme cake mix that I had bought for something and didn't use.  I iced them with vanilla buttercream icing and they were great!  Thank you!",,
744425,822,2009-03-27,5,"Wow!  So easy & delish!  I used store-brand white cake mix and a couple of tsps of almond extract.  Formed mixture into balls, dipped in sugar and topped with a small cluster of slivered almonds.  Taste & texture just right:  delightful!",,
1228840,822,2009-04-06,0,"My very favorite cookie to make!  The yellow cake mix makes the best cookies.  I have given this recipe out many, many times over the years.  Everyone is surprised that a recipe this simple could be so good.
~Audrey~",,
844587,822,2009-04-10,5,"These were a hit! I used a lemon cake mix and made ""thumbprint"" style cookies with lemon pie/cake filling. Everyone in the neighboorhood is begging for more!",,
625942,822,2009-04-14,5,These are THE best cookies. My mom used to make them when I was a little girl. I like them best with a chocolate cake mix and half a bag of white chocolate chips. MMMM MMMM!,,
332843,822,2009-05-03,5,"Lifesaving (and time-saving!) cookies. I decided to bake last-minute but couldn't face the hassle of mixing & measuring my favorite recipe. Found this on Zaar and happened to have a lemon cake mix in my pantry (no idea why--not a typical thing in my house). Made this recipe w/ lemon cake mix & added about 1T bottled lemon juice, and a little ground ginger; maybe 1/2t. Topped part of the recipe with nonpareils & did the other part as thumbprint cookies w/ an apple butter center. DELICIOUS--bake til properly browned for crispy cookies or leave lightly browned for cake-like cookies.
**update** I spent the entire weekend writing down this recipe for my girlfriends (their husbands and kids demanded a repeat of ""those awesome cookies"").  My friends now think I am some sort of baking wizard.  :)  I refuse to correct them, but I did share the recipe!",,
405520,822,2009-06-12,5,"Easy, Easy and very good.  I added a bit of almond extract - just because I like it - and mixed in M&M's.  Huge hit with DH and kids as well as babysitter!  Thanks!",,
844554,822,2009-07-17,5,"These turned out pretty good. I used a yellow mix and added chocolate chips. Hubby took them to work and they were all devoured. Thanks. UPDATE: 7-16-09 Made these again with german chocolate cake mix and added chopped walnuts. Very, very good. Thanks for a very easy recipe that I'll use again and again when I need something quick.",,
223854,822,2009-09-09,5,"I made these for my daughter spring festival at school (end of school term party) and because I used 200 grams of McCormick Tangy Lemon Delicious pudding it made about 12 cookies.  My daughter wanted to taste one, so I said it was OK and she end up eating half of it.  I had to make something else for the festival because I didn't have enough cookies.  Thank you Loretta in Louisiana",,
107651,822,2009-09-17,4,"I used a French vanilla cake mix, added the eggs and 1/4 cup oil and 1/4 cup softened butter. I added coconut and skor bits to some of the batter, topped some with butterscotch chips, cinnamon sugar and dried strawberries. It looks like five different batches of cookies! I will use this recipe again!",,
798300,822,2009-09-29,5,"Thanks for an easy, delicious recipe! I had to bake them a lot longer than specified, but other than that no changes were made. Used a vanilla cake mix and choco chips.. what soft puffy cookies!",,
316765,822,2009-10-01,5,"Some baking afficionados might turn their noses up at cake mix cookies. Well fine. More for me!!! These are so great. You can have soft, chewy, warm cookies in a few minutes in any flavor cake mix you can find. I personally love the funfetti and the lemon varieties, but I'm planning to try it with carrot cake mix for the holidays. Don't judge ;-)",,
129652,822,2009-10-17,4,"In a pinch these work great.  I've made Chocolate Crinkles (chocolate mix rolled in confectioners sugar), Sugar Cookies with sprinkles (yellow cake mix with sprinkles mix in and rolled in sprinkles), and Funfetti.  They all have worked nicely and are popular with children and with adults who like more simple foods.",,
672734,822,2009-11-09,4,Super easy recipe. Really oily though. The cookies HAVE to cool before eating or else they taste terrible. Made half a batch using strawberry cake mix. Mmmm.,,
43083,822,2009-11-11,4,I used French Vanilla cake mix and made these today. I didnt wait until they cooled (I love warm cookies!) and they tasted fine to me. SUPER easy. Thanks Marg!,,
350750,822,2009-12-24,5,Really like these cookies because of ease of preperation and taste.  Made with a lemon cake mix.,,
1333330,822,2010-01-31,5,"These are sooo good!! I added chocolate chips to it, and used betty crocker vanilla cake mix. They didn't spread much, kinda small and fat, but no matter. Nice and soft. Next time I will use chocolate cake mix and add toffee bits to it. Mmmmmmhhh. Thanks so much for posting!!",,
867405,822,2010-06-22,5,These were good and so easy.  It almost killed my mixer though!!! :-),,
216320,822,2010-12-21,5,I made these wiith Devils Food Sugar Free Cake Mix and added walnuts and they came out great.  Thanks...it couldn't have been easier or quicker!  Nice treat for a diabetic.,,
358698,822,2011-05-11,5,"I am upgrading to five stars.  Just made again - this time with lemon mix.  This is a spectacular recipe because it is the easiest ever and the possibilities are endless.  I baked them 2 minutes longer than recommended and kept them smaller sothey got a little more crispy around the edges.  Going to frost them up with plain vanillla frosting.  Will add lemon peel next time.  Have also tried chocolate with mini chips - wonderful.  Previous review --Made with spice cake mix, walnuts and toffee bits. This one is as easy as it gets. Was worried that they might be a bit too cakey, but they firmed up nicely and did have a little crispness on the outside after cooling. Will try again with some of the other combinations suggested by other reviewers. Thanks for a super easy, very versatile recipe that will become a go-to. :]  Another one - used white mix, about 1 tsp almond extract, then added coconut and dark chocolate chips.  Sort of like a macaroon, or an Almond Joy.  Mmmmm.",,
1940956,822,2011-06-25,5,"I love this recipe. It easy, fast, cheap and delicious.",,
34025,822,2011-10-28,5,"I made this recipe with a chocolate cake mix, adding chocolate chips and pecans...they were easy to make and excellent tasting...they are definitely not going to last very long...Made these a second time with lemon cake used the mixer for a more cake-like cookie and enjoyed them very much...added chopped walnuts, and topped with lemon glaze...wonderful!!!",,
2096682,822,2011-12-08,5,Just made some with Devil's Food cake mix and Andes mint chocolates. I call them Gooey Mint Chocolate cookies. Delicious combination!,,
50969,822,2011-12-29,4,"I made this recipe on 12/23/11, and I'm so very sorry that I waited until now to rate this recipe.For the cake mix yellow was used, and I added some white chocolate chips. Also I added some  toffee chips for a bit of texture. These were taken over to a family get together on 12/24/11 and they were enjoyed by everyone. Thanks for a very quick,easy,and a very good tasting cookie.Any time I need a quick cookie recipe, this is what I'm going to turn to. Thanks for posting and, "" Keep Smiling :) """,,
1579905,822,2012-01-13,5,I use yellow or white cake mix and add choc chips.   Super easy and good.,,
124190,822,2013-12-22,5,"Love this recipe! So far we have made white cakes mix cookies with chocolate chips and pecans and milk chocolate cake mix cookies with honey roasted peanuts. Today, we&#039;re trying lemon cake mix with white chocolate chips. And then Triple Chocolate Fudge with peanuts. Clearly, it&#039;s a keeper!",,
1098244,822,2014-04-21,5,"Updated. I read a Heloise column that talked about mixing the  add-ins and cake mix together first. Then mix eggs and oil together, adding to dry ingredients last. I tried it and they came out better. While I love scratch, it&#039;s great to be able to whip up something fast. Red velvet or chocolate with while chocolate chips. Yummy!,",,
198154,822,2014-11-04,4,Quick and easy cookies. Perfect for when you are in a pinch.,,
1803551791,822,2014-12-24,0,"Trust me, try this with a spice cake mix and a bag of heath toffee.   It will make you a legend.   I also always just use 1 stick of softened butter instead of oil.   I&#039;ve had people offer to pay me to make them cookies.",,
2000208918,822,2016-02-15,5,I made slutty brownies with this cookie recipe and it turned out even better than when I make cookies from scratch! I used yellow cake mix and Hersey kisses morsels. I&#039;m recommending this recipe to anyone who asks :),,
2000981791,822,2016-04-26,5,"Simple, easy and versatile. This recipe suits everyone from pros to beginners like me.",,
104295,824,2005-03-09,5,"This was really excellent.  It would be a good one to serve to someone into who's diet you are trying to get more fruit, but who ""doesn't like smoothies.""  Something about adding the jam I think is what takes away the somewhat traditional ""frozen fruit"" taste.  I scaled it to 1 serving and used a frozen berry blend.  (Which had blackberries and rasberries in it so added seeds but I don't mind.)  I also used strawberry all-fruit spread instead of regular jam to cut down on the sugar and the calories.  I didn't find that it needed any more milk.  Actually I was surprised at how easily it all blended.  I was worried it would be too thick but it was not.  Nice dessert drink.",,
10649,825,2001-12-05,4,"Simple but, yummy. I added a bit of garlic to this when I cooked it.",,
71463,825,2003-04-05,5,"This is the 2nd recipe I ever made off Zaar eons ago, made it a handful of times, misplaced it, just found it again in a magazine, now rating it finally !!!! Delicious & healthy.  I use lotsa lemon, love lemon on fish. Great for a low carb meal plan.  Quick for a week night meal.",,
68715,825,2004-06-13,5,Lots of flavour. Perfect blend of spices. I used less pepper-personal preference. So incredibly easy to make. Great recipe!,,
173674,825,2004-11-18,5,"This fish was too good. The fish just flaked and was so moist. The seasons worked well togeter, Althought I upped the black pepper. Oh, and I used some of my expensive extra virgin olive oil. I served it with some rice pilaf and steamed carrots. What a lovely meal!",,
56463,825,2005-04-10,5,"This is a lovely way to fix fish! I used Tilapia and we had the leftovers the next day for sandwiches. A healthy, flavorful recipe. Thanks, Carole in Orlando",,
62043,825,2005-06-23,5,"I really liked this. We used tilapia for the first time and found it very flavorful prepared this way. I didn't have tumeric,  but it didn't seem to matter. Thanks!",,
54678,825,2006-03-13,5,"This dish was awesome. I spread a tsp of olive oil in a pan then laid out 4 boneless, skinless fillets of whitefish. I mixed up the spices as stated and sprinkled evenly over the fish then I flipped them over and repeated with the same amount of spices. I put the pan in the fridge for an hour, added 1/4 cup white wine and baked uncovered for 25 minutes. I let the fish sit for several minutes then I sprinkled 3 tsps of lemon juice over the fish. DELISH!",,
57222,825,2006-05-19,4,Very quick and tasty! I used saithe fillets. (Saithe cooks quite quickly - mine were done in just over 15 minutes) The spices were subtle - you couldn't really tell which spices had gone into the mixture but the overall flavour was lovely. Thanks for sharing!,,
481065,825,2007-05-15,5,absolutely delicious. I used Talapia and Its the best tasting marinade Ive ever had!!Thanks so much for this post.,,
569012,825,2007-12-08,4,This fish was very yummy! I added some chopped preserved lemon to bring out the lemon flavour a bit more!,,
194993,825,2008-12-06,4,"Boy, was I ever skeptical. I kept thinking this was gonna be a waste of tilapia. WRONG. It was simple and quite tasty. The changes I made were to add more oil to the marinade and then brushed it onto the fish, then put some garlic on top of the fish before baking. It didn't need nearly 20 minutes. I served it with some fresh sliced rye bread and some brussels sprouts. Yum.",,
214116,825,2009-03-01,5,"I made this exactly as instructed and it was amazing - my boyfriend immediately requested it be added to the regular rotation. I served it with plain old carrots, broccoli and sweet potato - wonderful health meal with great flavours. Thanks for posting!",,
1676,825,2009-07-27,5,"I cooked the fish on top of sliced tomatoes and chopped garlic cloves.  On top of the fish, I put thinly sliced onion and sprinkled dill weed.  Dish was excellent.  Served with boiled baby potatoes and garlic beans with pawpaw salsa on the side. We'll be making this again for sure!",,
173579,825,2010-06-03,5,"Nice baked fish meal.  Cooked it with fresh caught grouper, very yummy.  Thanks for posting this recipe.",,
112864,825,2012-03-15,5,"This was so good!  And so easy!  Used garlic powder instead of fresh, just because the other ingredients were dry.  An amazing combination.  Thanks for sharing.",,
170788,828,2004-11-02,0,"This recipe sounds so simple, but I have made it several times (twice today!) and it A) always comes out different and B) never tastes the way it used to at school. I have also tried boiling the evaporated in milk (still in the can) in a pan of water and then cooling it, before whipping it with the sugar, which improved it a bit. There must be a knack in it!",,
106624,828,2006-09-16,5,"I cant believe that I didn't already review this as I have made it successfully three times now.  I used 385 ml carnation milk, 2 1/4 cups brown sugr...and followed the directions....it was bubbly around the edges but same jiggily accross whole pie.  I did make this in a round  pizza deep dish pan,  but if using a tart pan with removeable bottom I would suggest placing on a cookie sheet also.  I used my sweet short cheesecake crust....Yummy smooth, not runny works out perfectly...also left out at room temperature for days and crust dosent get soggy, and still great.... This is almost like butter tarts or pecan pie filling... only no raisins or nuts...",,
179514,828,2006-12-08,4,I find the Evap. milk ( I use no fat skim) whips up much easier if it is very cold. This is similar to the old days of school dinners in UK !,,
378148,833,2007-02-24,5,Excellent!  And easy to make.,,
2706327,833,2013-02-22,0,"Great recipe, easy to roll out dough, and fun to make! Just be sure to wet the joined edges or it will unravel when baking.",,
5135,834,2001-03-19,5,"It was easy to make, had a great flavor, and my kids even liked it. I suggest more sauce than recipe calls for, because you will want to have it to spoon over burgers when served.",,
4470,834,2001-08-21,5,I love hamburgers and I love this recipe! This is so easy and comes out very tasty.  I wanted a tad more sauce so right at the end I added an oz of vodka mmmmm. Thanks for a really good recipe,,
16334,834,2001-08-23,5,"This sauce is so yummy, and the aroma is wonderful. I cooked 3 rump steaks instead, and doubled the sauce mixture, using small, frequent amounts to fry the steak in (and to put on top of the steak as a quick marinade), then using the bit left over to spoon over the steak and fried rice I made. I also used soy margarine instead of butter, dijon mustard and 1 freshly squeezed orange, because I ran out of lemons.",,
15572,834,2001-10-19,5,"Nummmmmy!  Add Lipton Onion Soup mix to the hamburger (actually I used ground turkey, less fat)  Make at least double the recipe for the sauce.  I made triple and it was just enough for the two of us.  Use Grey Poupon mustard.  This is easy to make and well worth the effort.",,
22023,834,2001-10-24,4,I really enjoyed this recipe.  I always need something new to make with hamburger meat.  It was sooo easy to make and it tasted wonderful.  And one of the bet parts was that I had all the ingredients.  I served it with greenbeans and mashed potatoes.,,
13483,834,2001-11-05,4,I paid attention to all the comments about making more sauce.  I fully understand why they were made!!  I love lemon anything and I added a bit more lemon than called for and it was delicious.  This is a recipe well worth doing again!!,,
19799,834,2001-12-28,5,"This recipe is awesome.I doubled the sauce and served it with baked potates,salad,and crusty rolls.Hubby said he felt like we were at a restaurant.Can't wait to try this out on my relatives when they visit.",,
26341,834,2002-02-08,3,"While the meat came out VERY moist, I found that doubling the sauce still wasn't enough; perhaps garlic the next time, and a bit more Worchesteshire sauce to lemon.",,
29196,834,2002-03-24,5,"Thanks to all who suggested doubling the sauce. We put a couple of tablespoons of minced onion in the meat mix, and cooked the patties in a pan sprayed with oil. Then we made a sauce using low fat cream instead of the butter. So tasty! I think the sauce would be great with steak or chicken or pork or......",,
35193,834,2002-05-18,4,"I agree with Gayle. More Worcestershire next time. I may even try Bergy's ounce of vodka. Like Clifford Boren and Cas, I used Dijon mustard and took Jan's lead adding minced onion to the beef. It was good and my husband liked it, too. Next time I will use thin cuts of beef instead of ground round. And I don't know why, but the sauce kept breaking. I got it to hold long enough to get it to the table by whisking in some sour cream. Oh well, I'm learning. : )",,
25455,834,2002-09-12,2,"It is quick to make--an easy recipe to make, but I thought it ended up rather ho-hum.  I didn't find the sauce all that flavorful and it was on the greasy side with all of that butter.",,
54424,834,2002-09-12,4,This hamburger was good and quick.  Frying the burger in the mustard and butter gave it a good flavor.  Next time I will double the sauce as indicated by others.  I will use it again.,,
55729,834,2002-10-14,4,"My family liked this. I have been making Steak Diane for years, but I had never thought of using the flavors with hamburger. I doubled the sauce, but unlike the reviewers, I didn't think it was necessary, and would make the recipe as is next time.",,
58546,834,2002-10-23,2,"Ehhh... it was very greasy in my opinion, even with extra lean burger. The taste was good, but I'd skip the butter and just mix the mustard, lemon, worstershire, salt, and pepper directly into the meat. ",,
43152,834,2002-12-02,5,Great sauce for swiss steak or any other pan fried beef-quick and easy thanks!!,,
54403,834,2003-01-10,4,"We used this recipe for our Loaves and Fishes soup kitchen, I mean God's restaurant. We increased the recipe to 100 and it was a huge hit. We don't serve soup very often, God is great to us and we are able to serve restuarant quality for FREE.....The kids even liked it and served some leftovers as hamburgers for lunch the next day.",,
29450,834,2003-01-13,5,"I had a pound of ground chuck and went searching for a new recipe to try on the family.  I came upon yours.  Unfortunately, the ground chuck was a little greasy for this recipe, which was my fault for not having the required meat in the recipe, but the taste was still pretty wonderful! I will make this right, the next time!  I, too, doubled the sauce and was glad I did!  These were just fabulous...minus the grease!  Thank you so much for posting this!!!  :-)",,
78960,834,2003-04-03,5,"GREAT recipe!!!!  Absolutely, at least double the sauce...I actually tripled it, because I am a ""sauce person.""  I also cut down a little on the mustard, and added about a tablespoon of balsamic vinegar.  This is a fantastic, easy recipe to make, and quite easy to tailor the sauce to your own particular likes or dislikes.  Would be really hard to mess up!",,
19033,834,2003-04-12,1,"Even on a medium-low heat, my butter-mustard mixture burned and tasted awful...plus my patties were still raw in the middle.  Seems that my gas stove runs hot!",,
84160,834,2003-05-06,5,"Fabulous!  I made this last night, and we couldn't get enough of it.  Taking the advice of the reviewers, I wanted to double the sauce.  When I removed the meat to add the mustard, I also added about a cup or so of milk and a little bit of flour.  The mixture thickened immediately and stretched all that yummy meat flavor even further!  I'm a garlic lover, so I sprinkled a bit of garlic powder on the patties as they were cooking initially.  I also served it with garlic toast.  QUITE YUMMY!",,
60231,834,2003-06-17,5,"I liked this very much! Right up my alley. I did mine in my huge electric skillet - had no problem with anything burning.I bought ground sirloin because there was no ground round put out at the store and I didn't want to cal and wait. Doubled the sauce - Kiddo ate hers plain with catsup, and The Husband and I had ours on sesame sandwich buns with no additions. Delicious!
This will be a good one for when grilling season is over.
Thanks.",,
58339,834,2003-09-06,4,"I really liked the flavour but I wonder if I did something wrong, mine came out greasy.",,
108291,834,2003-11-01,4,Very good!... I also used dejon  mustard and thought it had a good flavor.  My family wants this dish to be on our normal to have list.  Will make it again once in awhile though...calories and fat content do not lend this to be a normal weekly meal.....,,
55578,834,2004-02-26,4,"Very good.  I accidently threw everything in at one time,but it turned out anyways.  I added minced onion to the ground beef and then added a sliced onion while the burgers were cooking.  Nice change of regular burgers!",,
128447,834,2004-08-05,2,"I really thought I would like this recipe.  I like all the ingredients, but, it was very greasy and just didn\'t capture the taste I thought it would.  ",,
64203,834,2004-11-08,5,"I made the recipe exactly as written and I really enjoyed it! It has kind of a zesty taste and is a great way to dress up hamburger! Although I didn't, I recommend doubling the sauce like all the other reviews have suggested. As made, there really isn't any extra sauce. Great recipe! Thanks for sharing!",,
1535,834,2004-11-09,5,A friend gave me this recipe when I was first married & I've been using it ever since. We love it!,,
184723,834,2005-04-27,5,This was just wonderful... had never tried anything like it before and will make it again!,,
103628,834,2005-05-17,4,"These were good.  I added onion soup mix, and next time I think I'll leave it out.  Also, I wasn't happy with the ground beef I used--an organic brand, and it had a lot of crunchy bits.  Yuck.  BUT, the flavors from the recipe itself were very good, and this was also extremely easy to prepare.  Thanks for the recipe!",,
105963,834,2005-11-09,4,"Upon looking at it in the pan my husband gave it an ""well, I'll try it"" and then he ended up eating 3 hamburger patties! So for us it didn't look that great but tasted fabulous. I took the advice of past reviewers and threw some minced onion in my patties and I doubled the sauce. I doubled everything but the butter, it just seemed ""greasy"" enough. Next time I would probably triple the sauce. I served these with Ranch Potatoes # 103929. Great simple meal!",,
98919,834,2005-12-28,0,Sorry but me and my husband really didn't like these...I made them exactly as directed. ,,
137058,834,2006-02-26,5,"This was delicious!  I listened to the advice of the other reviewers and doubled the sauce.  I did not have fresh lemons - so I used the juice of one large orange.  For my husband and I, I served it over a bed of spinach with a little bit of the sauce and sliced avocados on top. He loved it. My kids, who just ate it as a hamburger patty loved it too.  It was quick and very easy - so we will definitely be having this again.",,
111347,834,2006-05-05,4,"I followed the recipe exactly and the flavor was great.  The sauce kept seperating despite my best efforts to keep it together, but I loved it nonetheless.  Thanks for sharing!",,
289319,834,2006-09-28,4,I wonder if some of the grease problems were from using higher fat meat?  I used ground chuck and cooked the burger a little before simmering them in the sauce.   That helped with the excess fat in the meat.  I still had to removed some excess fat from the finished sauce but that was easy enough.  I would actually trip the sauce next time but I used 2lbs of meat.  I also think that adding some breadcrumbs and onion to the meat would be great.  That said we all liked the flavor of the sauce a lot!  Great variation on a staple in our home.,,
181792,834,2006-12-05,4,"These are very good.  I'm not much on plain hamburgers, so these were nice and flavorful.  I made them with ground turkey to deal witht he grease problem that some members had.  I made them according to directions one time with 2-3 times the sauce, and it was good, but the next time I took someone else's advice and mixed everything together.  I ate them on a bun without anything else.  Very good!",,
619248,834,2007-11-03,3,"While certainly simple and tasty -- I think it is worthy of praise between 3 and 4 stars.  I thouroughly enjoy burgers -- grilled and plain,  and this was a nice change of pace.",,
199657,834,2008-05-03,3,"I did as one reviewer opined and just mixed the sauce ingredients into the burgers themselves.  I enjoyed the flavor, but because I had to hold dinner in the oven while awaiting my DH from work, they weren't as juicy as I would've liked. I omitted the butter and added garlic and onion powder.  They were good, but I suspect that sauce on the side wold be much better.  Next time I'll try the recipe, doubling the sauce, as written, except maybe adding a little grated cheese into the burgers or making them a bit meat-loafy--something to make them more tender and juicy.",,
138435,834,2008-09-17,4,"This is a very enjoyable way to eat hamburger.  I don't care for hamburgers overly much, and if I eat them I want them dressed up somehow.  I really like the sauce on these.  It elevates a plain burger into something more.  After reading the other reviews I also doubled the sauce and let it run into the rice I served alongside.  Yum!",,
777092,834,2008-09-29,0,"This didn't work out for me like it did for everyone else.  Boo hoo!  I'm wondering if it's something that I did.  I followed the directions.  I had to cook mine for quite a bit longer as the insides were still very raw.  I do like medium rare.  So, I stopped at medium rare.  It did have great flavor.  But, the sauce just looked gross and was all separted. The pictures posted were so beautiful!  I'm going to have another go at this but take someone's advice to add flour and milk to make more of cream sauce instead of such a greasy sauce.  I did cook the patties a bit to pour off the meat grease before I began with the sauce.  Thanks for a great start!",,
299635,834,2009-01-15,0,An excellent way to make plain old hamburger meat into a delicious meal.,,
170972,834,2009-01-18,5,really simple & interesting! we had it with mac & cheese & cauliflower.  yum!,,
137481,834,2009-01-27,4,"This is really tasty, easy and fast to put together.  I'll make it again for sure!
Thanks for this one!
N@",,
282215,834,2009-08-15,4,Very good! Nice change from plain burgers! Thanks for posting! :),,
823879,834,2009-11-21,0,"I used whole grain mustard for this.  While cooking the meat, the mustard seeds burned, so I had to throw it out and start over.  The second time, I VERY carefully watched the heat, and they still burned!  The heat was so low that I ended up finishing the meat in the microwave, which I've never had to do before.  I had to throw out the sauce AGAIN and just made a gravy.  But I could tell from the flavor on the meat that it was delicious, so I'll refrain from giving it any stars until I can figure out how to make it without burning!",,
440568,834,2010-01-12,5,Delicious!  I added garlic powder along with the salt and pepper before making the patties.  I had to drain the fat off the pan before adding lemon juice and W. sauce (plus more mustard) in the final step.  I doubled those ingredients and it made the perfect amount of sauce to spoon over the burgers.  Thanks for posting!,,
4470,854,2004-01-05,4,"This is a fantastic chicken recipe and would have rated 5 or better stars  but I had to make a couple of adjustments to the recipe. I found that 1 tbsp of sake was simply not enough to massage300 grams of chicken thigh and used 5 tbsp.  I put the chicken into a ziplock bag poured in the sake and massaged it into the  chicken through the bag. let it rest for 30 minutes and found there was none left to drain off. I mixed the dry spices (used  1  1/2 tsp paprika - amt not  given in the recipe) in another zip lock bag added the chicken and tossed until all the pieces were evenly coated. Instead of deep frying I pan fried the chicken in 3 tbsp oil - fantastic, crunchy on the outside and moist inside.  The flavor is very mildly curry but unless you knew it was in there you would be guessing. It is a lovely combination of flavors and will not bite you.  This recipe is one that I can't wait to make again Thanks Recipezaar or whom ever the original chef was that posted this recipe",,
196296,854,2005-07-18,5,This was awesome - very easy to prepare.  Thank you for the tip on using the chopstick to tell if the oil is the right temperature!  The chicken was tender and loved the spicy flavor.  I served it with raita (cucumber and yogurt) and some fresh tomatoes.  It was such a good light meal.  ,,
479703,854,2007-09-23,4,i love it,,
218535,854,2009-01-01,1,This is too dry.,,
94996,860,2003-09-06,5,These are great! Wonderful flavor. I made some for breakfast and served them with sausage gravy. Easy to make too!,,
117333,860,2004-01-10,5,"Yum....Loved it.  Very easy, light and fluffy.",,
72093,860,2004-01-10,5,"This is the best biscuit recipe I've ever made!

They came out very light and fluffy and rose beautifully in the oven.  Any biscuit recipe I usually try leaves me with flat biscuits.

I really liked the method of mixing the milk and shortening in at the same time; it cut prep time and kept the shortening from melting as I cut it in.

Next time I make these, I will use Splenda instead of sugar (we are diabetics).  I will update my review for that change.",,
95743,860,2004-01-11,5,"Excellent biscuits.  Have to admit, I used a pastry cutter-I didn't want the mess on my hands.  Very sticky dough, ended up adding at least 1/2 cup more flour on the board and got sticky hands anyway.  It was worth it.",,
128693,860,2004-06-13,5,"These were great! Light and tender, but they didn't fall apart when I put butter on them. Thanks for a keeper!",,
156653,860,2004-08-12,4,"These biscuits were very tasty. I like how the bottom crisped up, but didn't dry out. They had a great texture too. The only thing that I adjusted was the salt. I thought my first batch was a bit salty, so I only added 1 tbsp. to the next batch. All in all- a great biscuit!!",,
145451,860,2004-12-21,5,This was a good biscuit.,,
148618,860,2005-07-18,5,Very good biscuits. I have made these often :) Last time I was out of shortening and use butter in its place. Very good! Thanks for such a great recipe. Definately in my cookbook forever! :),,
62675,860,2005-07-26,4,"Very nice.  Using lard gives you a flakier crust, I think.  If you can eat lard, try it  that way.",,
233044,860,2005-08-06,5,"Thank you for sharing this fabulous recipe. My daughter helped and used large cookie cutters instead of biscuit cutter and we had the greatest teddy bear, star and choo choo train biscuits! Tons of fun and yum yum!",,
37449,860,2005-09-11,5,"I fixed these for my husband for breakfast this morning and he loved them! Nice and soft, just the way he likes it. I served these topped with butter, with scrambled eggs and veggie bacon. Thanks!",,
131388,860,2005-09-11,3,"This would have gotten 5 stars, but 1 1/2 teaspoons of salt is a bit much for only 1 1/2 cups of flour. We used the stated amount of salt the first time and the 9 biscuits were just too salty. The second time we used 1 tsp and they were still a bit salty. We think 1/2 tsp might be better (compare amounts of salt in other biscuit recipes). Otherwise, the biscuits were great! (I will ask if the 1 1/2 tsp of salt is a typo.)",,
54067,860,2005-11-15,4,"These were very tender and had good flavor but I agree with an earlier review about the salt. They were very, very salty . next time I will cut the salt by more than half. Raised up really light and high.",,
239694,860,2005-12-03,5,"Yeah baby! This is the one. the ingredients are basically similar to other recipes, but the gentler mixing by hand makes the difference I think.  Yeah, your hand will get gloppy, but it's kind of fun to mush it up.  Very light and fluffy inside, nice crispy outside, perfect texture and flavor.  I was thinking of using butter flavored crisco, but I used plain instead and am happy with that choice.  I also cut the salt to 1 tsp.  I made 6 good size biscuits.  OK, so maybe making perfect biscuits isn't the answer to life's larger dilemmas, but it makes a hell of an egg and cheese sandwich!",,
222433,860,2005-12-11,4,Very nice flavor. Will definitely make again. I also cut the salt amount at the suggestion of the other reviews. Thanks for posting.,,
244815,860,2006-01-13,5,Great biscuit recipe! Crispy on the outside and flaky inside! Great jam crevasses! Thanks for sharing!,,
